pubid,preferred,year,date,title,name,name_1,type,research_orgs,times_cited,recent_citations,score,country,state,city,latitude,longitude,country_code,state_code
pub.1127950373,Reducing transmission of SARS-CoV-2,2020,2020-05-27,Science,Scripps Institution of Oceanography,American Association for the Advancement of Science (AAAS),article,"[grid.412036.2,grid.266100.3,grid.217200.6]",433,433,17276,United States,California,La Jolla,32.865436553955078,-117.25362396240234,US,US-CA
pub.1127950373,Reducing transmission of SARS-CoV-2,2020,2020-05-27,Science,National Sun Yat-sen University,American Association for the Advancement of Science (AAAS),article,"[grid.412036.2,grid.266100.3,grid.217200.6]",433,433,17276,Taiwan,,Kaohsiung City,22.626667022705078,120.26583099365234,TW,
pub.1127950373,Reducing transmission of SARS-CoV-2,2020,2020-05-27,Science,"University of California, San Diego",American Association for the Advancement of Science (AAAS),article,"[grid.412036.2,grid.266100.3,grid.217200.6]",433,433,17276,United States,California,San Diego,32.881000518798828,-117.23799896240234,US,US-CA
pub.1126759322,"COVID-19 Antibody Seroprevalence in Santa Clara County, California",2020,2020-04-17,medRxiv,Stanford University,Cold Spring Harbor Laboratory,preprint,[grid.168010.e],410,410,16675,United States,California,Stanford,37.430000305175781,-122.16999816894531,US,US-CA
pub.1126655280,Temporal dynamics in viral shedding and transmissibility of COVID-19,2020,2020-04-15,Nature Medicine,University of Hong Kong,Springer Nature,article,"[grid.194645.b,grid.410737.6]",2829,2829,16470,China,Hong Kong,Hong Kong,22.283287048339844,114.13707733154297,CN,CN-91
pub.1126655280,Temporal dynamics in viral shedding and transmissibility of COVID-19,2020,2020-04-15,Nature Medicine,Guangzhou Medical University,Springer Nature,article,"[grid.194645.b,grid.410737.6]",2829,2829,16470,China,Guangdong,Guangzhou,23.136238098144531,113.25353240966797,CN,CN-44
pub.1134494211,An evidence review of face masks against COVID-19,2021,2021-01-11,Proceedings of the National Academy of Sciences of the United States of America,Brown University,Proceedings of the National Academy of Sciences,article,"[grid.11135.37,grid.221309.b,grid.10698.36,grid.267103.1,grid.116068.8,grid.24515.37,grid.410743.5,grid.168010.e,grid.4991.5,grid.25879.31,grid.8767.e,grid.40263.33,grid.418095.1,grid.7836.a,grid.19006.3e]",235,235,16380,United States,Rhode Island,Providence,41.826198577880859,-71.4031982421875,US,US-RI
pub.1134494211,An evidence review of face masks against COVID-19,2021,2021-01-11,Proceedings of the National Academy of Sciences of the United States of America,Hong Kong Baptist University,Proceedings of the National Academy of Sciences,article,"[grid.11135.37,grid.221309.b,grid.10698.36,grid.267103.1,grid.116068.8,grid.24515.37,grid.410743.5,grid.168010.e,grid.4991.5,grid.25879.31,grid.8767.e,grid.40263.33,grid.418095.1,grid.7836.a,grid.19006.3e]",235,235,16380,China,,Hong Kong,22.338165283203125,114.18193817138672,CN,
pub.1134494211,An evidence review of face masks against COVID-19,2021,2021-01-11,Proceedings of the National Academy of Sciences of the United States of America,University of San Francisco,Proceedings of the National Academy of Sciences,article,"[grid.11135.37,grid.221309.b,grid.10698.36,grid.267103.1,grid.116068.8,grid.24515.37,grid.410743.5,grid.168010.e,grid.4991.5,grid.25879.31,grid.8767.e,grid.40263.33,grid.418095.1,grid.7836.a,grid.19006.3e]",235,235,16380,United States,California,San Francisco,37.779445648193359,-122.45194244384766,US,US-CA
pub.1134494211,An evidence review of face masks against COVID-19,2021,2021-01-11,Proceedings of the National Academy of Sciences of the United States of America,"University of California, Los Angeles",Proceedings of the National Academy of Sciences,article,"[grid.11135.37,grid.221309.b,grid.10698.36,grid.267103.1,grid.116068.8,grid.24515.37,grid.410743.5,grid.168010.e,grid.4991.5,grid.25879.31,grid.8767.e,grid.40263.33,grid.418095.1,grid.7836.a,grid.19006.3e]",235,235,16380,United States,California,Los Angeles,34.072223663330078,-118.44409942626953,US,US-CA
pub.1134494211,An evidence review of face masks against COVID-19,2021,2021-01-11,Proceedings of the National Academy of Sciences of the United States of America,Peking University,Proceedings of the National Academy of Sciences,article,"[grid.11135.37,grid.221309.b,grid.10698.36,grid.267103.1,grid.116068.8,grid.24515.37,grid.410743.5,grid.168010.e,grid.4991.5,grid.25879.31,grid.8767.e,grid.40263.33,grid.418095.1,grid.7836.a,grid.19006.3e]",235,235,16380,China,Beijing,Beijing,39.987152099609375,116.30585479736328,CN,CN-11
pub.1134494211,An evidence review of face masks against COVID-19,2021,2021-01-11,Proceedings of the National Academy of Sciences of the United States of America,Stanford University,Proceedings of the National Academy of Sciences,article,"[grid.11135.37,grid.221309.b,grid.10698.36,grid.267103.1,grid.116068.8,grid.24515.37,grid.410743.5,grid.168010.e,grid.4991.5,grid.25879.31,grid.8767.e,grid.40263.33,grid.418095.1,grid.7836.a,grid.19006.3e]",235,235,16380,United States,California,Stanford,37.430000305175781,-122.16999816894531,US,US-CA
pub.1134494211,An evidence review of face masks against COVID-19,2021,2021-01-11,Proceedings of the National Academy of Sciences of the United States of America,University of Pennsylvania,Proceedings of the National Academy of Sciences,article,"[grid.11135.37,grid.221309.b,grid.10698.36,grid.267103.1,grid.116068.8,grid.24515.37,grid.410743.5,grid.168010.e,grid.4991.5,grid.25879.31,grid.8767.e,grid.40263.33,grid.418095.1,grid.7836.a,grid.19006.3e]",235,235,16380,United States,Pennsylvania,Philadelphia,39.952457427978516,-75.193222045898438,US,US-PA
pub.1134494211,An evidence review of face masks against COVID-19,2021,2021-01-11,Proceedings of the National Academy of Sciences of the United States of America,Hong Kong University of Science and Technology,Proceedings of the National Academy of Sciences,article,"[grid.11135.37,grid.221309.b,grid.10698.36,grid.267103.1,grid.116068.8,grid.24515.37,grid.410743.5,grid.168010.e,grid.4991.5,grid.25879.31,grid.8767.e,grid.40263.33,grid.418095.1,grid.7836.a,grid.19006.3e]",235,235,16380,China,Hong Kong,Hong Kong,22.336181640625,114.26512145996094,CN,CN-91
pub.1134494211,An evidence review of face masks against COVID-19,2021,2021-01-11,Proceedings of the National Academy of Sciences of the United States of America,University of Cape Town,Proceedings of the National Academy of Sciences,article,"[grid.11135.37,grid.221309.b,grid.10698.36,grid.267103.1,grid.116068.8,grid.24515.37,grid.410743.5,grid.168010.e,grid.4991.5,grid.25879.31,grid.8767.e,grid.40263.33,grid.418095.1,grid.7836.a,grid.19006.3e]",235,235,16380,South Africa,,Rondebosch,-33.957500457763672,18.460556030273438,ZA,
pub.1134494211,An evidence review of face masks against COVID-19,2021,2021-01-11,Proceedings of the National Academy of Sciences of the United States of America,Massachusetts Institute of Technology,Proceedings of the National Academy of Sciences,article,"[grid.11135.37,grid.221309.b,grid.10698.36,grid.267103.1,grid.116068.8,grid.24515.37,grid.410743.5,grid.168010.e,grid.4991.5,grid.25879.31,grid.8767.e,grid.40263.33,grid.418095.1,grid.7836.a,grid.19006.3e]",235,235,16380,United States,Massachusetts,Cambridge,42.359821319580078,-71.092109680175781,US,US-MA
pub.1134494211,An evidence review of face masks against COVID-19,2021,2021-01-11,Proceedings of the National Academy of Sciences of the United States of America,Beijing Computational Science Research Center,Proceedings of the National Academy of Sciences,article,"[grid.11135.37,grid.221309.b,grid.10698.36,grid.267103.1,grid.116068.8,grid.24515.37,grid.410743.5,grid.168010.e,grid.4991.5,grid.25879.31,grid.8767.e,grid.40263.33,grid.418095.1,grid.7836.a,grid.19006.3e]",235,235,16380,China,,Beijing,39.914325714111328,116.38093566894531,CN,
pub.1134494211,An evidence review of face masks against COVID-19,2021,2021-01-11,Proceedings of the National Academy of Sciences of the United States of America,University of North Carolina at Chapel Hill,Proceedings of the National Academy of Sciences,article,"[grid.11135.37,grid.221309.b,grid.10698.36,grid.267103.1,grid.116068.8,grid.24515.37,grid.410743.5,grid.168010.e,grid.4991.5,grid.25879.31,grid.8767.e,grid.40263.33,grid.418095.1,grid.7836.a,grid.19006.3e]",235,235,16380,United States,North Carolina,Chapel Hill,35.9051628112793,-79.046943664550781,US,US-NC
pub.1134494211,An evidence review of face masks against COVID-19,2021,2021-01-11,Proceedings of the National Academy of Sciences of the United States of America,University of Oxford,Proceedings of the National Academy of Sciences,article,"[grid.11135.37,grid.221309.b,grid.10698.36,grid.267103.1,grid.116068.8,grid.24515.37,grid.410743.5,grid.168010.e,grid.4991.5,grid.25879.31,grid.8767.e,grid.40263.33,grid.418095.1,grid.7836.a,grid.19006.3e]",235,235,16380,United Kingdom,Oxfordshire,Oxford,51.753437042236328,-1.25400972366333,GB,GB-OXF
pub.1134494211,An evidence review of face masks against COVID-19,2021,2021-01-11,Proceedings of the National Academy of Sciences of the United States of America,Vrije Universiteit Brussel,Proceedings of the National Academy of Sciences,article,"[grid.11135.37,grid.221309.b,grid.10698.36,grid.267103.1,grid.116068.8,grid.24515.37,grid.410743.5,grid.168010.e,grid.4991.5,grid.25879.31,grid.8767.e,grid.40263.33,grid.418095.1,grid.7836.a,grid.19006.3e]",235,235,16380,Belgium,,Brussels,50.823200225830078,4.3925881385803223,BE,
pub.1134494211,An evidence review of face masks against COVID-19,2021,2021-01-11,Proceedings of the National Academy of Sciences of the United States of America,Czech Academy of Sciences,Proceedings of the National Academy of Sciences,article,"[grid.11135.37,grid.221309.b,grid.10698.36,grid.267103.1,grid.116068.8,grid.24515.37,grid.410743.5,grid.168010.e,grid.4991.5,grid.25879.31,grid.8767.e,grid.40263.33,grid.418095.1,grid.7836.a,grid.19006.3e]",235,235,16380,Czechia,,Prague,50.081390380859375,14.414167404174805,CZ,
pub.1137733034,Review of the Emerging Evidence Demonstrating the Efficacy of Ivermectin in the Prophylaxis and Treatment of COVID-19,2021,2021-04-22,American Journal of Therapeutics,The University of Texas Health Science Center at Houston,Wolters Kluwer,article,"[grid.267301.1,grid.267308.8,grid.255414.3,grid.413847.d]",48,48,16325,United States,Texas,Houston,29.703306198120117,-95.4030532836914,US,US-TX
pub.1137733034,Review of the Emerging Evidence Demonstrating the Efficacy of Ivermectin in the Prophylaxis and Treatment of COVID-19,2021,2021-04-22,American Journal of Therapeutics,Eastern Virginia Medical School,Wolters Kluwer,article,"[grid.267301.1,grid.267308.8,grid.255414.3,grid.413847.d]",48,48,16325,United States,Virginia,Norfolk,36.860122680664062,-76.30096435546875,US,US-VA
pub.1137733034,Review of the Emerging Evidence Demonstrating the Efficacy of Ivermectin in the Prophylaxis and Treatment of COVID-19,2021,2021-04-22,American Journal of Therapeutics,Memphis VA Medical Center,Wolters Kluwer,article,"[grid.267301.1,grid.267308.8,grid.255414.3,grid.413847.d]",48,48,16325,United States,Tennessee,Memphis,35.144321441650391,-90.0262451171875,US,US-TN
pub.1137733034,Review of the Emerging Evidence Demonstrating the Efficacy of Ivermectin in the Prophylaxis and Treatment of COVID-19,2021,2021-04-22,American Journal of Therapeutics,University of Tennessee Health Science Center,Wolters Kluwer,article,"[grid.267301.1,grid.267308.8,grid.255414.3,grid.413847.d]",48,48,16325,United States,Tennessee,Memphis,35.139572143554688,-90.0301513671875,US,US-TN
pub.1144086196,Vaccine effectiveness against SARS-CoV-2 infection with the Omicron or Delta variants following a two-dose or booster BNT162b2 or mRNA-1273 vaccination series: A Danish cohort study,2021,2021-12-21,medRxiv,Statens Serum Institut,Cold Spring Harbor Laboratory,preprint,[grid.6203.7],6,6,16319,Denmark,Hovedstaden,Copenhagen,55.666000366210938,12.590999603271484,DK,DK-84
pub.1140147868,"Ivermectin: a multifaceted drug of Nobel prize-honoured distinction with indicated efficacy against a new global scourge, COVID-19",2021,2021-08-03,New Microbes and New Infections,Centre For Digestive Diseases,Elsevier,article,"[grid.492342.a,grid.47100.32,grid.264756.4,grid.410786.c]",1,1,16292,Australia,New South Wales,Five Dock,-33.865104675292969,151.12997436523438,AU,AU-NSW
pub.1140147868,"Ivermectin: a multifaceted drug of Nobel prize-honoured distinction with indicated efficacy against a new global scourge, COVID-19",2021,2021-08-03,New Microbes and New Infections,Yale University,Elsevier,article,"[grid.492342.a,grid.47100.32,grid.264756.4,grid.410786.c]",1,1,16292,United States,Connecticut,New Haven,41.302093505859375,-72.930656433105469,US,US-CT
pub.1140147868,"Ivermectin: a multifaceted drug of Nobel prize-honoured distinction with indicated efficacy against a new global scourge, COVID-19",2021,2021-08-03,New Microbes and New Infections,Texas A&M University,Elsevier,article,"[grid.492342.a,grid.47100.32,grid.264756.4,grid.410786.c]",1,1,16292,United States,Texas,College Station,30.610368728637695,-96.34405517578125,US,US-TX
pub.1140147868,"Ivermectin: a multifaceted drug of Nobel prize-honoured distinction with indicated efficacy against a new global scourge, COVID-19",2021,2021-08-03,New Microbes and New Infections,Kitasato University,Elsevier,article,"[grid.492342.a,grid.47100.32,grid.264756.4,grid.410786.c]",1,1,16292,Japan,,Tokyo,35.642559051513672,139.72563171386719,JP,
pub.1125685505,Substantial undocumented infection facilitates the rapid dissemination of novel coronavirus (SARS-CoV-2),2020,2020-03-16,Science,Tsinghua University,American Association for the Advancement of Science (AAAS),article,"[grid.27860.3b,grid.194645.b,grid.21729.3f,grid.12527.33,grid.7445.2]",2400,2400,16274,China,Beijing,Beijing,39.999584197998047,116.32541656494141,CN,CN-11
pub.1125685505,Substantial undocumented infection facilitates the rapid dissemination of novel coronavirus (SARS-CoV-2),2020,2020-03-16,Science,Imperial College London,American Association for the Advancement of Science (AAAS),article,"[grid.27860.3b,grid.194645.b,grid.21729.3f,grid.12527.33,grid.7445.2]",2400,2400,16274,United Kingdom,Westminster,London,51.498600006103516,-0.175477996468544,GB,GB-WSM
pub.1125685505,Substantial undocumented infection facilitates the rapid dissemination of novel coronavirus (SARS-CoV-2),2020,2020-03-16,Science,University of Hong Kong,American Association for the Advancement of Science (AAAS),article,"[grid.27860.3b,grid.194645.b,grid.21729.3f,grid.12527.33,grid.7445.2]",2400,2400,16274,China,Hong Kong,Hong Kong,22.283287048339844,114.13707733154297,CN,CN-91
pub.1125685505,Substantial undocumented infection facilitates the rapid dissemination of novel coronavirus (SARS-CoV-2),2020,2020-03-16,Science,Columbia University,American Association for the Advancement of Science (AAAS),article,"[grid.27860.3b,grid.194645.b,grid.21729.3f,grid.12527.33,grid.7445.2]",2400,2400,16274,United States,New York,New York,40.807598114013672,-73.962387084960938,US,US-NY
pub.1125685505,Substantial undocumented infection facilitates the rapid dissemination of novel coronavirus (SARS-CoV-2),2020,2020-03-16,Science,"University of California, Davis",American Association for the Advancement of Science (AAAS),article,"[grid.27860.3b,grid.194645.b,grid.21729.3f,grid.12527.33,grid.7445.2]",2400,2400,16274,United States,California,Davis,38.540000915527344,-121.75,US,US-CA
pub.1130340155,Two metres or one: what is the evidence for physical distancing in covid-19?,2020,2020-08-25,The BMJ,St Thomas' Hospital,BMJ,article,"[grid.4991.5,grid.116068.8,grid.425213.3]",177,177,15789,United Kingdom,,London,51.498817443847656,-0.11910080909729004,GB,
pub.1130340155,Two metres or one: what is the evidence for physical distancing in covid-19?,2020,2020-08-25,The BMJ,University of Oxford,BMJ,article,"[grid.4991.5,grid.116068.8,grid.425213.3]",177,177,15789,United Kingdom,Oxfordshire,Oxford,51.753437042236328,-1.25400972366333,GB,GB-OXF
